Date,Open,High,Low,Close,Adj Close,Volume
2021-01-12,123.413002,124.139580,122.313576,123.527725,104.747047,3921663
2021-01-13,123.470360,124.043976,120.898659,121.338432,102.890602,8030874
2021-01-14,122.390060,124.435944,121.940727,123.298279,104.552467,7848347
2021-01-15,122.638626,123.556404,122.055450,122.743790,104.082306,5131153
2021-01-19,123.594643,123.891014,122.456978,123.346077,104.593002,5646308
2021-01-20,123.996178,125.296364,122.906311,124.359467,105.452332,5856240
2021-01-21,124.397705,126.424477,124.330788,125.860420,106.725090,13116003
2021-01-22,115.391968,115.391968,112.198853,113.393883,96.153923,39814421
2021-01-25,113.537285,114.282982,112.284897,113.365204,96.129593,14315974
2021-01-26,113.938812,117.198853,113.212234,117.103249,99.299316,11186656
2021-01-27,116.711281,119.302101,116.271507,117.084129,99.283104,12705239
2021-01-28,117.399620,117.782028,114.789673,114.799232,97.345596,8455969
2021-01-29,114.933075,115.965584,113.671127,113.871895,96.559242,12369473
2021-02-01,114.627151,115.630974,113.508606,115.239006,97.718506,6538023
2021-02-02,114.110901,115.678780,114.034416,114.187378,96.826759,6633627
2021-02-03,113.804970,114.531548,112.925430,113.881454,96.567352,7024308
2021-02-04,114.636711,115.774376,113.642448,115.697899,98.107635,4771957
2021-02-05,115.678780,116.453156,115.219887,116.434036,98.731842,4775722
2021-02-08,117.227531,118.527725,117.017204,118.173996,100.207268,6158848
2021-02-09,116.539200,117.208412,115.726578,116.730400,100.305855,4933982
2021-02-10,117.619499,117.982796,115.879539,116.864243,100.420868,5090673
2021-02-11,116.634796,116.835564,115.325050,115.592735,99.328262,5629154
2021-02-12,115.678780,116.022942,114.808792,115.487572,99.237892,4049275
2021-02-16,114.866158,115.296364,114.110901,114.789673,98.638191,6945231
2021-02-17,114.024857,115.258125,113.785851,114.694077,98.556053,4141219
2021-02-18,115.200768,115.621414,114.435944,115.420647,99.180382,5646413
2021-02-19,115.439774,115.449333,113.173996,113.757172,97.750969,6881320
2021-02-22,113.288719,115.803062,113.231361,115.544930,99.287193,6149643
2021-02-23,115.602295,116.013382,114.531548,115.401527,99.163956,4739740
2021-02-24,115.487572,118.059273,115.219887,117.791588,101.217728,6087720
2021-02-25,117.944550,118.881454,116.959846,117.084129,100.609818,5953623
2021-02-26,116.873802,116.873802,113.652008,113.699806,97.701675,9467346
2021-03-01,115.057358,116.940727,114.588913,115.430206,99.188614,5977367
2021-03-02,115.430206,116.539200,114.971321,115.038239,98.851784,4732418
2021-03-03,115.200768,117.237091,114.703636,116.978966,100.519432,7744898
2021-03-04,116.634796,117.801147,113.537285,114.827919,98.671043,8439651
2021-03-05,115.334610,118.307838,114.961761,117.428299,100.905548,7268968
2021-03-08,117.581261,121.271507,117.476097,119.321220,102.532127,7572203
2021-03-09,119.885277,120.869980,118.699806,118.718925,102.014580,5867014
2021-03-10,119.550667,122.600380,119.130020,122.246651,105.045944,7581199
2021-03-11,122.456978,122.982796,121.204590,121.548759,104.446243,5383657
2021-03-12,121.596558,122.065010,121.042068,121.998085,104.832344,4194565
2021-03-15,122.151054,123.087952,121.931168,122.925430,105.629204,3577948
2021-03-16,122.638626,122.868073,121.739960,122.600380,105.349899,4867247
2021-03-17,122.810707,123.795410,121.883362,123.355644,105.998886,4488804
2021-03-18,123.269600,125.239006,122.170174,124.340347,106.845047,6104142
2021-03-19,124.302101,124.703636,122.877632,123.231361,105.892097,10297870
2021-03-22,122.848946,124.971321,122.265778,124.808792,107.247574,4356485
2021-03-23,124.703636,125.774376,124.091782,124.722755,107.173637,4556794
2021-03-24,125.191208,126.300194,124.827919,124.875717,107.305084,4189230
2021-03-25,124.598473,127.380501,124.063095,127.217972,109.317772,5809484
2021-03-26,127.428299,130.478012,127.265778,130.382416,112.036957,5823710
2021-03-29,130.000000,131.042068,129.550674,129.885284,111.609779,4835344
2021-03-30,129.885284,130.277252,128.126190,128.795410,110.673264,5010758
2021-03-31,128.623322,128.785858,126.873802,127.399620,109.473862,5172575
2021-04-01,127.877632,128.040146,126.453156,127.370934,109.449203,4261404
2021-04-05,127.762909,130.678772,127.533463,129.952194,111.667282,5722980
2021-04-06,129.617584,129.674957,128.193115,128.317398,110.262505,3787566
2021-04-07,127.954109,129.005737,127.896751,128.996170,110.845779,3112896
2021-04-08,128.652008,129.665390,128.260040,129.177826,111.001862,4275211
2021-04-09,128.938812,129.770554,128.785858,129.761002,111.502975,3162999
2021-04-12,129.082214,129.416824,127.963669,128.671127,110.566467,3926684
2021-04-13,127.151054,127.743790,124.646271,125.411087,107.765129,8403041
2021-04-14,125.535370,126.940727,124.780113,126.797325,108.956322,6137928
2021-04-15,127.418739,127.982796,126.405357,126.749519,108.915237,4062664
2021-04-16,127.151054,128.202682,127.103249,127.715103,109.744942,5535223
2021-04-19,127.724663,127.934990,126.749519,127.265778,109.358849,8575736
2021-04-20,131.042068,133.623322,130.688339,132.084137,113.499222,16192708
2021-04-21,131.988525,137.409180,131.653915,137.237091,117.927147,12456814
2021-04-22,137.380493,138.374756,134.799240,135.066925,116.062325,7428064
2021-04-23,135.095596,137.294449,134.751434,136.166351,117.007072,4765576
2021-04-26,136.156784,137.313583,135.258133,135.344162,116.300552,4927497
2021-04-27,135.458893,136.290634,134.560226,135.764816,116.662064,4062664
2021-04-28,136.634796,137.093689,135.850861,136.711288,117.475327,3941433
2021-04-29,137.791580,142.198853,136.692154,137.896744,118.493988,4554179
2021-04-30,137.380493,137.504776,134.369019,135.640533,116.555229,9280321
2021-05-03,137.485657,139.340347,137.237091,138.384323,118.912956,5997241
2021-05-04,138.059280,140.143402,137.982788,139.340347,119.734482,6642623
2021-05-05,139.521988,139.521988,138.594650,138.833649,119.299080,5229895
2021-05-06,138.871887,141.978973,138.795410,141.892929,121.927887,7848661
2021-05-07,139.502869,139.713196,138.212234,139.063095,120.831360,7325661
2021-05-10,139.388138,141.854691,139.388138,139.741867,121.421158,7304636
2021-05-11,138.613770,138.804977,136.615677,137.877625,119.801323,7454214
2021-05-12,137.514343,137.810699,134.933075,135.086044,117.375732,6233742
2021-05-13,135.229446,138.527725,135.066925,137.829834,119.759804,4807207
2021-05-14,138.728485,139.282990,137.629059,138.317398,120.183434,2873780
2021-05-17,138.087952,139.388138,137.982788,138.728485,120.540642,4471755
2021-05-18,138.412994,138.910141,136.931168,137.581268,119.543831,4000009
2021-05-19,136.061188,136.902481,134.722748,136.892929,118.945732,4498532
2021-05-20,136.826004,138.537292,135.908218,137.552582,119.518898,4301675
2021-05-21,137.934998,139.292542,137.934998,138.374756,120.233292,4219041
2021-05-24,138.680695,138.996170,137.839386,138.355637,120.216660,3449290
2021-05-25,138.546844,138.623322,136.902481,137.466537,119.444138,4118311
2021-05-26,137.189301,137.657745,136.749527,137.074570,119.103531,3225655
2021-05-27,137.495224,138.403442,137.313583,137.495224,119.469040,5889294
2021-05-28,137.868073,137.982788,137.179733,137.418732,119.402603,2651192
2021-06-01,138.623322,139.416824,137.428299,137.848953,119.776421,2528705
2021-06-02,138.260040,139.340347,137.772461,139.311661,121.047363,2915097
2021-06-03,138.537292,139.464630,137.705551,139.149139,120.906151,4320608
2021-06-04,139.579346,141.061188,139.349899,140.936905,122.459541,3261323
2021-06-07,141.061188,142.198853,140.697891,141.510513,122.957954,3621984
2021-06-08,141.606125,143.594650,141.606125,142.514343,123.830147,5313785
2021-06-09,142.476105,144.426392,142.275330,144.043976,125.159264,5547252
2021-06-10,144.808792,146.118546,143.173996,143.919693,125.051277,4977391
2021-06-11,143.814529,145.172089,143.757172,144.627151,125.665955,3596462
2021-06-14,144.082214,144.388138,142.122375,143.432129,124.627617,3498661
2021-06-15,143.260040,143.317398,142.065002,142.791580,124.071045,2628912
2021-06-16,143.173996,143.173996,140.745697,141.328873,122.800102,4057329
2021-06-17,141.061188,141.548752,138.891006,139.196945,120.947693,4568300
2021-06-18,138.126190,138.317398,136.749527,136.826004,118.887566,9577699
2021-06-21,137.772461,140.602295,137.724670,140.200760,121.819901,4482633
2021-06-22,140.076477,140.353729,138.957932,139.923523,121.579010,2549102
2021-06-23,139.990433,140.057358,138.212234,138.250473,120.125305,3349920
2021-06-24,139.388138,139.761002,138.326965,139.043976,120.814789,3775746
2021-06-25,138.986618,140.468445,138.575531,140.382416,121.977737,3759533
2021-06-28,140.544937,140.822174,138.537292,138.900574,120.690170,4067789
2021-06-29,138.871887,140.286804,138.718933,139.149139,120.906151,2540211
2021-06-30,138.747604,140.468445,138.346085,140.143402,121.770058,3394375
2021-07-01,140.497131,141.013382,140.124283,140.382416,121.977737,2809661
2021-07-02,140.449326,140.487579,133.326965,133.862335,116.312477,17584515
2021-07-06,133.833649,134.244736,131.070740,132.676865,115.282417,8466010
2021-07-07,132.657745,134.158707,132.657745,133.671127,116.146317,4246446
2021-07-08,131.720840,135.095596,131.606125,134.550674,116.910561,5739820
2021-07-09,135.229446,135.736145,134.646271,135.296371,117.558510,4083689
2021-07-12,135.210327,135.717010,133.957932,134.722748,117.060074,3496360
2021-07-13,134.722748,134.722748,133.489487,134.110901,116.528442,3309858
2021-07-14,134.531555,134.560226,132.820267,133.671127,116.146317,4606061
2021-07-15,133.193115,134.282990,132.695984,134.273422,116.669647,3807126
2021-07-16,134.799240,134.799240,132.495224,132.791580,115.382103,4298328
2021-07-19,130.449326,132.399612,130.219879,131.854691,114.568031,8977086
2021-07-20,136.711288,138.546844,132.600388,133.814529,116.270927,14237838
2021-07-21,133.814529,135.172089,133.508606,135.086044,117.375732,5024984
2021-07-22,135.430206,135.573608,134.235184,134.521988,116.885628,3466653
2021-07-23,134.761002,135.468445,134.158707,135.124283,117.408966,4680013
2021-07-26,135.172089,136.711288,134.923523,136.491394,118.596840,4441630
2021-07-27,136.261948,137.323135,135.372849,136.472275,118.580223,3281302
2021-07-28,136.720840,136.806885,135.411087,135.535370,117.766167,2660815
2021-07-29,136.070740,136.673035,135.372849,135.688339,117.899063,2793761
2021-07-30,135.296371,135.611862,134.598465,134.761002,117.093307,3698238
2021-08-02,135.229446,136.768646,134.827911,135.200760,117.475418,3064257
2021-08-03,135.659653,138.336517,135.420654,137.734222,119.676735,4272596
2021-08-04,137.476105,137.839386,136.204590,136.481842,118.588531,2960285
2021-08-05,136.739960,137.103256,135.965576,136.491394,118.596840,2884240
2021-08-06,136.711288,138.040146,136.606125,137.753342,119.693336,4002833
2021-08-09,135.946457,136.233276,134.770554,135.038239,118.685059,5129689
2021-08-10,135.000000,135.573608,134.168259,135.162521,118.794273,5543695
2021-08-11,135.544937,136.491394,135.277252,135.879547,119.424461,4455960
2021-08-12,136.003830,136.854691,135.831741,136.778198,120.214294,2184780
2021-08-13,136.367111,137.265778,136.175903,136.883362,120.306725,1997965
2021-08-16,136.931168,137.418732,135.975143,137.275330,120.651230,2913319
2021-08-17,136.711288,136.864243,134.885284,136.156784,119.668137,3215195
2021-08-18,135.439774,135.678772,133.260040,133.336517,117.189400,3672192
2021-08-19,132.590820,133.317398,131.175903,131.950287,115.971046,4351465
2021-08-20,131.682602,133.250473,131.233276,132.992355,116.886940,2780059
2021-08-23,133.479919,133.986618,132.695984,133.479919,117.315430,3179422
2021-08-24,133.632889,134.063095,133.193115,133.690247,117.500290,2474418
2021-08-25,133.766724,134.608032,133.326965,133.709366,117.517105,2105389
2021-08-26,133.814529,134.608032,132.609940,132.676865,116.609627,2613640
2021-08-27,132.609940,133.451248,132.313583,133.279160,117.138992,2572637
2021-08-30,133.365204,133.728485,132.715103,132.858505,116.769287,2087293
2021-08-31,133.403442,134.741867,132.839386,134.168259,117.920425,4429915
2021-09-01,133.824097,133.910141,133.068832,133.173996,117.046577,2588327
2021-09-02,133.575531,133.891006,132.915863,133.852768,117.643143,2840413
2021-09-03,133.537292,134.292542,133.173996,133.441681,117.281830,2009575
2021-09-07,133.508606,133.642441,131.701721,131.988525,116.004662,3436110
2021-09-08,132.065002,132.973236,131.548752,132.571701,116.517227,3122728
2021-09-09,131.787766,132.848953,131.510513,131.682602,115.735779,3669682
2021-09-10,132.715103,133.240921,130.975143,130.994263,115.130798,4157955
2021-09-13,132.313583,132.877625,131.462708,132.074570,116.080299,4334729
2021-09-14,132.313583,132.476105,129.388138,130.229446,114.458618,4659198
2021-09-15,130.229446,131.739960,129.703629,131.166351,115.282051,3403579
2021-09-16,131.242828,131.883362,129.741867,130.430206,114.635056,2765624
2021-09-17,129.780121,129.942642,129.110901,129.282990,113.626762,5890340
2021-09-20,128.011475,129.235184,126.940727,128.403442,112.853729,4990152
2021-09-21,129.168259,129.684509,127.093689,127.122368,111.727798,4261927
2021-09-22,127.839386,129.416824,127.600380,128.709366,113.122597,3767901
2021-09-23,129.302109,131.376678,129.091782,130.717010,114.887131,3151807
2021-09-24,131.003830,132.390060,130.736145,131.443588,115.525703,3100762
2021-09-27,131.892929,132.954117,131.434036,132.466537,116.424767,3459017
2021-09-28,133.049713,133.546844,131.175903,131.424469,115.508919,4513072
2021-09-29,131.673035,133.776291,130.439774,133.059280,116.945755,3947499
2021-09-30,133.843216,134.388138,132.409180,132.820267,116.735657,6090230
2021-10-01,134.799240,137.638626,134.196945,137.017212,120.424377,6907889
2021-10-04,136.462708,139.579346,136.089859,137.772461,121.088165,7689251
2021-10-05,138.384323,138.623322,136.367111,136.854691,120.281540,7297524
2021-10-06,136.214142,137.065002,134.694077,136.099426,119.617737,5573506
2021-10-07,136.453156,137.093689,135.305923,135.573608,119.155594,3999695
2021-10-08,135.573608,137.332703,134.847031,136.921600,120.340332,3902940
2021-10-11,137.189301,137.743790,136.137665,136.166351,119.676552,2921792
2021-10-12,135.956024,136.042068,134.130020,134.292542,118.029671,3293436
2021-10-13,134.340347,135.191208,133.518158,134.569794,118.273338,3013003
2021-10-14,134.837479,137.590820,134.808792,137.084137,120.483192,4410668
2021-10-15,137.084137,138.479919,136.510513,138.250473,121.508270,3371049
2021-10-18,137.667297,138.565964,135.525818,136.061188,119.584122,6437189
2021-10-19,134.875717,136.653915,134.340347,135.736145,119.298447,4539117
2021-10-20,135.449326,135.946457,134.512421,135.659653,119.231224,6474008
2021-10-21,127.638626,127.839386,122.466537,122.686424,107.829033,32913959
2021-10-22,122.418739,124.521988,121.042068,122.256210,107.450935,12114981
2021-10-25,121.921608,122.992355,121.357552,122.026772,107.249275,6667204
2021-10-26,121.912048,122.657745,121.185471,121.539200,106.820740,8912861
2021-10-27,121.835564,122.256210,119.512428,119.665390,105.173859,7294176
2021-10-28,119.665390,120.755257,119.139580,120.305923,105.736816,6802138
2021-10-29,119.913956,120.764816,119.416824,119.598473,105.115051,6188973
2021-11-01,119.550667,120.755257,118.393883,120.726578,106.106544,6177153
2021-11-02,120.745697,121.577438,119.416824,120.630974,106.022514,4722062
2021-11-03,120.678780,121.692162,120.152962,121.539200,106.820740,5670784
2021-11-04,123.050003,123.339996,119.900002,120.849998,106.215012,7208700
2021-11-05,121.430000,123.769997,121.430000,123.610001,108.640778,6790500
2021-11-08,123.989998,124.779999,123.529999,124.540001,109.458153,5625300
2021-11-09,122.559998,122.900002,120.260002,120.849998,107.632362,7236600
2021-11-10,121.000000,122.430000,119.930000,120.220001,107.071274,6270300
2021-11-11,120.900002,121.790001,120.080002,120.269997,107.115799,4643300
2021-11-12,120.000000,120.639999,118.779999,118.959999,105.949074,5418300
2021-11-15,119.540001,120.160004,118.309998,118.870003,105.868927,5046300
2021-11-16,118.919998,119.900002,118.419998,118.459999,105.503769,4750800
2021-11-17,118.379997,119.330002,117.779999,118.059998,105.147499,4043300
2021-11-18,118.360001,118.360001,116.309998,116.660004,103.900642,5046900
2021-11-19,116.489998,116.559998,115.269997,116.050003,103.357353,5380200
2021-11-22,116.000000,118.809998,115.190002,116.470001,103.731415,6416200
2021-11-23,116.790001,117.940002,116.040001,116.790001,104.016418,4912800
2021-11-24,116.160004,117.269997,116.080002,116.730003,103.962982,3220800
2021-11-26,115.000000,116.339996,114.559998,115.809998,103.143600,3322000
2021-11-29,118.620003,119.610001,117.529999,118.500000,105.539391,8949800
2021-11-30,117.500000,119.239998,116.449997,117.099998,104.292511,9252700
2021-12-01,118.250000,118.930000,116.849998,116.919998,104.132195,5958300
2021-12-02,117.370003,117.980003,116.559998,116.900002,104.114388,5267100
2021-12-03,117.360001,119.360001,117.360001,118.839996,105.842194,6630100
2021-12-06,119.400002,121.150002,119.400002,119.910004,106.795181,4785600
2021-12-07,120.480003,122.080002,120.070000,121.580002,108.282539,5194000
2021-12-08,122.000000,123.379997,121.519997,123.019997,109.565018,5483900
2021-12-09,122.150002,123.949997,121.790001,123.570000,110.054878,4601100
2021-12-10,124.300003,125.330002,123.360001,124.089996,110.517998,4966900
2021-12-13,123.760002,124.360001,120.790001,122.580002,109.173157,6847500
2021-12-14,122.349998,125.029999,122.300003,123.760002,110.224091,5716100
2021-12-15,123.800003,124.820000,122.180000,123.110001,109.645187,4990000
2021-12-16,123.510002,126.639999,123.480003,125.930000,112.156754,7280500
2021-12-17,125.870003,128.639999,125.209999,127.400002,113.465981,10379000
2021-12-20,125.720001,127.199997,124.699997,127.059998,113.163162,4941400
2021-12-21,127.660004,129.339996,127.660004,128.970001,114.864273,4856000
2021-12-22,129.059998,129.789993,127.599998,129.750000,115.558945,3923200
2021-12-23,130.000000,130.960007,129.520004,130.630005,116.342712,3649000
2021-12-27,130.630005,131.649994,129.949997,131.619995,117.224434,4293900
2021-12-28,131.600006,133.220001,131.589996,132.630005,118.123962,3445200
2021-12-29,132.399994,134.210007,132.300003,133.350006,118.765213,4239900
2021-12-30,133.750000,134.369995,133.330002,133.910004,119.263969,3158100
2021-12-31,134.000000,134.990005,133.610001,133.660004,119.041313,3362100
2022-01-03,134.070007,136.289993,133.630005,136.039993,121.160995,4605900
2022-01-04,136.100006,139.949997,135.899994,138.020004,122.924438,7300000
2022-01-05,138.309998,142.199997,137.880005,138.220001,123.102577,8956900
2022-01-06,138.199997,138.410004,132.509995,135.339996,120.537567,9908100
2022-01-07,134.899994,135.660004,133.509995,134.830002,120.083344,5238100
2022-01-10,134.470001,136.199997,133.380005,135.029999,120.261459,5432800
2022-01-11,130.520004,133.250000,127.970001,132.869995,118.337715,11105300
2022-01-12,133.250000,134.470001,131.369995,133.589996,118.978966,5352000
2022-01-13,133.899994,136.050003,133.559998,134.759995,120.020981,4868300
2022-01-14,134.550003,135.139999,133.300003,134.210007,119.531158,5310300
2022-01-18,132.949997,133.889999,131.779999,132.940002,118.400055,5246700
2022-01-19,132.899994,133.899994,131.500000,131.580002,117.188789,4103700
2022-01-20,131.259995,132.880005,130.570007,130.820007,116.511940,5278200
2022-01-21,131.649994,131.869995,129.270004,129.350006,115.202705,5907000
2022-01-24,127.989998,129.149994,124.190002,128.820007,114.730675,13484000
2022-01-25,129.139999,137.339996,128.300003,136.100006,121.214447,19715700
2022-01-26,136.470001,137.070007,133.130005,134.259995,119.575676,8336000
2022-01-27,133.660004,134.750000,132.080002,132.520004,118.025993,5497300
2022-01-28,133.190002,134.529999,131.789993,134.500000,119.789444,5471500
2022-01-31,134.089996,134.089996,132.300003,133.570007,118.961159,5859000
2022-02-01,133.759995,135.960007,132.500000,135.529999,120.706787,6206400
2022-02-02,135.699997,137.559998,135.259995,137.250000,122.238678,5357200
2022-02-03,137.000000,138.759995,135.830002,137.779999,122.710701,6100800
2022-02-04,137.860001,138.820007,136.220001,137.149994,122.149574,4142000
2022-02-07,137.449997,137.820007,136.270004,137.240005,122.229759,3759000
2022-02-08,137.229996,137.520004,135.779999,137.020004,122.033806,4181800
2022-02-09,137.839996,138.350006,136.830002,137.789993,122.719589,5393500
2022-02-10,135.470001,136.559998,133.169998,133.520004,120.349037,5978600
2022-02-11,133.899994,134.710007,132.380005,132.690002,119.600899,4176200
2022-02-14,132.589996,132.649994,129.070007,130.149994,117.311470,5345300
2022-02-15,130.639999,131.679993,129.610001,129.940002,117.122169,4394000
2022-02-16,129.449997,130.440002,128.259995,129.179993,116.437141,4875600
2022-02-17,128.050003,128.500000,124.849998,124.970001,112.642456,6797000
2022-02-18,124.940002,125.440002,123.610001,124.349998,112.083603,4609200
2022-02-22,124.199997,125.000000,122.680000,123.919998,111.696014,5349700
2022-02-23,124.379997,124.699997,121.870003,122.070000,110.028503,4086400
2022-02-24,120.000000,122.099998,118.809998,121.970001,109.938370,6563200
2022-02-25,122.050003,124.260002,121.449997,124.180000,111.930367,4460900
2022-02-28,122.209999,123.389999,121.040001,122.510002,110.425102,6757300
2022-03-01,122.669998,123.389999,120.699997,121.349998,109.379517,4873300
2022-03-02,122.589996,124.639999,121.800003,123.860001,111.641937,4891400
2022-03-03,124.959999,126.669998,124.239998,125.930000,113.507744,5206600
2022-03-04,124.400002,127.349998,124.209999,126.620003,114.129684,4402400
2022-03-07,126.470001,127.910004,125.620003,126.070000,113.633926,5047400
2022-03-08,126.620003,128.350006,124.820000,125.680000,113.282394,4887600
2022-03-09,127.410004,128.100006,125.910004,126.220001,113.769135,4403500
2022-03-10,125.750000,126.029999,123.129997,124.349998,112.083603,5326800
2022-03-11,125.000000,126.769997,123.910004,123.959999,111.732063,4119600
2022-03-14,124.449997,125.160004,122.690002,123.940002,111.714035,3289200
2022-03-15,124.000000,125.940002,123.220001,125.639999,113.246338,4021200
2022-03-16,126.500000,127.279999,124.709999,127.040001,114.508247,4292800
2022-03-17,127.099998,128.289993,126.529999,127.959999,115.337494,3671900
2022-03-18,127.379997,128.929993,126.370003,128.759995,116.058578,7466000
2022-03-21,129.000000,129.740005,127.400002,128.100006,115.463684,3384600
2022-03-22,128.500000,129.300003,127.849998,129.059998,116.328979,2690200
2022-03-23,129.080002,129.320007,128.250000,128.300003,115.643959,2924500
2022-03-24,128.330002,129.369995,127.800003,129.250000,116.500237,2971100
2022-03-25,129.500000,131.399994,129.309998,131.350006,118.393112,3530200
2022-03-28,130.820007,131.500000,129.600006,131.470001,118.501259,2483500
2022-03-29,132.039993,132.839996,130.429993,131.940002,118.924873,5791000
2022-03-30,132.009995,133.080002,131.389999,132.130005,119.096146,2622900
2022-03-31,130.720001,131.880005,130.000000,130.020004,117.194290,4274000
2022-04-01,129.660004,130.270004,128.059998,130.149994,117.311470,4012400
2022-04-04,130.259995,130.449997,128.929993,130.270004,117.419640,2809800
2022-04-05,129.850006,131.229996,128.660004,128.889999,116.175751,3107200
2022-04-06,127.779999,129.509995,127.250000,129.389999,116.626427,3958100
2022-04-07,128.869995,129.250000,126.730003,128.550003,115.869286,3538300
2022-04-08,128.009995,128.779999,127.269997,127.730003,115.130180,3143300
2022-04-11,127.949997,128.179993,126.180000,126.370003,113.904343,3202500
2022-04-12,126.419998,127.339996,125.580002,125.980003,113.552803,2691000
2022-04-13,125.639999,126.669998,124.910004,126.139999,113.697029,3064900
2022-04-14,128.929993,130.580002,126.379997,126.559998,114.075600,6384200
2022-04-18,126.599998,127.389999,125.529999,126.169998,113.724060,4884200
2022-04-19,126.080002,129.399994,126.000000,129.149994,116.410095,7971400
2022-04-20,135.000000,139.559998,133.380005,138.320007,124.675560,17859200
2022-04-21,138.229996,141.880005,137.350006,139.850006,126.054604,9922300
2022-04-22,139.699997,140.440002,137.350006,138.250000,124.612442,6508600
2022-04-25,137.589996,139.649994,135.190002,139.100006,125.378609,5748300
2022-04-26,139.000000,139.869995,136.169998,136.190002,122.755661,4956200
2022-04-27,135.779999,137.119995,134.630005,135.059998,121.737106,4369100
2022-04-28,136.850006,136.990005,134.809998,135.740005,122.350052,4474300
2022-04-29,135.130005,135.550003,132.000000,132.210007,119.168251,5078700
2022-05-02,133.000000,133.770004,130.889999,133.039993,119.916382,4213500
2022-05-03,133.000000,133.600006,131.990005,132.520004,119.447678,3688600
2022-05-04,132.869995,137.869995,132.139999,137.399994,123.846275,5932600
2022-05-05,136.460007,137.259995,134.759995,135.919998,122.512283,5957400
2022-05-06,135.470001,137.990005,135.470001,137.669998,124.089668,7306400
2022-05-09,134.410004,136.350006,133.320007,134.440002,122.648247,7647900
2022-05-10,135.000000,135.410004,128.429993,129.130005,117.803986,8642400
2022-05-11,129.860001,132.960007,129.860001,130.750000,119.281906,5301100
2022-05-12,131.270004,133.619995,130.410004,132.899994,121.243309,5384800
2022-05-13,133.000000,133.800003,131.050003,133.600006,121.881935,4195100
2022-05-16,133.100006,136.509995,132.410004,135.029999,123.186462,4250400
2022-05-17,137.190002,138.369995,135.639999,138.369995,126.233536,4372900
2022-05-18,137.100006,137.619995,132.169998,132.940002,121.279823,6003000
2022-05-19,132.000000,132.320007,128.710007,129.660004,118.287498,5819700
2022-05-20,130.179993,130.369995,125.800003,128.479996,117.210999,6914500
2022-05-23,129.500000,131.949997,129.419998,131.169998,119.665054,3591500
2022-05-24,130.570007,134.369995,130.419998,133.800003,122.064384,4189700
2022-05-25,132.860001,134.820007,132.860001,134.389999,122.602638,3299300
2022-05-26,135.000000,137.550003,134.520004,136.889999,124.883354,3929300
2022-05-27,137.389999,139.740005,137.240005,139.270004,127.054596,4608000
2022-05-31,138.199997,139.830002,136.809998,138.839996,126.662300,7978100
2022-06-01,139.669998,140.470001,138.520004,139.429993,127.200554,3796500
2022-06-02,139.449997,140.289993,136.850006,140.149994,127.857414,3734800
2022-06-03,140.259995,142.580002,139.740005,141.179993,128.797058,4352200
2022-06-06,142.979996,144.729996,142.000000,142.880005,130.347961,4766900
2022-06-07,142.600006,142.979996,140.960007,142.779999,130.256729,2887100
2022-06-08,142.070007,142.800003,140.149994,140.830002,128.477768,3005700
2022-06-09,140.149994,141.039993,137.929993,137.960007,125.859512,3591000
2022-06-10,137.800003,137.800003,135.250000,136.190002,124.244751,4659500
2022-06-13,133.970001,137.570007,133.759995,135.110001,123.259468,6486000
2022-06-14,135.000000,136.949997,134.860001,135.720001,123.815964,4607800
2022-06-15,136.009995,138.449997,135.580002,137.059998,125.038437,4606900
2022-06-16,135.300003,136.240005,134.389999,135.669998,123.770355,5386400
2022-06-17,135.990005,136.979996,132.850006,135.020004,123.177376,12968500
2022-06-21,135.899994,138.500000,135.899994,137.850006,125.759140,4089300
2022-06-22,136.100006,138.179993,136.029999,137.080002,125.056694,3791500
2022-06-23,137.139999,138.619995,136.500000,138.440002,126.297394,4547900
2022-06-24,139.199997,142.369995,139.130005,142.059998,129.599884,11493000
2022-06-27,142.259995,143.830002,141.949997,142.800003,130.274994,3936000
2022-06-28,142.919998,144.160004,141.320007,141.860001,129.417450,4064800
2022-06-29,142.740005,143.520004,139.500000,140.710007,128.368317,4161500
2022-06-30,139.580002,142.460007,139.279999,141.190002,128.806213,4878000
2022-07-01,141.000000,141.669998,139.259995,141.119995,128.742325,4011900
2022-07-05,139.970001,139.970001,135.270004,137.619995,125.549332,6273400
2022-07-06,138.000000,139.139999,137.130005,138.080002,125.968964,3237000
2022-07-07,138.910004,141.320007,138.830002,140.830002,128.477768,3897100
2022-07-08,140.759995,141.320007,139.820007,140.470001,128.149338,2820800
2022-07-11,140.619995,141.869995,140.130005,141.000000,128.632874,3904700
2022-07-12,140.839996,141.550003,138.570007,139.179993,126.972504,3235400
2022-07-13,137.179993,138.899994,136.800003,137.179993,125.147911,4123200
2022-07-14,135.600006,139.429993,135.020004,139.059998,126.862999,5298400
2022-07-15,140.679993,140.679993,138.610001,139.919998,127.647575,4519300
2022-07-18,140.149994,140.309998,137.779999,138.130005,126.014580,8231700
2022-07-19,131.580002,132.559998,127.720001,130.880005,119.400490,29690500
2022-07-20,130.699997,130.720001,128.059998,129.179993,117.849594,9882000
2022-07-21,128.750000,128.809998,125.129997,127.150002,115.997658,11975400
2022-07-22,127.029999,128.320007,125.709999,128.250000,117.001175,6467200
2022-07-25,128.440002,129.130005,127.900002,128.539993,117.265717,4702400
2022-07-26,128.259995,129.300003,127.629997,128.080002,116.846077,3645300
2022-07-27,127.970001,129.429993,127.580002,129.119995,117.794846,4175600
